x1,x2,x3,x4,x5,x6,loudness,roughness,model_unp,loud_diff,pow_diff,model_det
0.0,0.0,1.0,0.0,3.0,3.0,33.44944444444444,0.07559172098941641,2.82506,15.206666666666665,11.46212100982666,5.049995999999999
0.0,0.0,1.0,1.0,0.0,0.0,32.86777777777778,0.0716661970369357,1.0225100000000003,13.981666666666667,9.904014587402344,5.263184
0.0,0.0,1.0,1.0,0.0,1.0,32.24777777777777,0.07512195118910883,1.0733180000000002,11.315555555555555,9.363265037536621,5.275995
0.0,0.0,1.0,1.0,0.0,2.0,32.99388888888889,0.07094034111205152,1.4265000000000003,9.89388888888889,9.125536918640137,5.097454
0.0,0.0,1.0,1.0,0.0,3.0,33.44277777777777,0.07826958666498134,2.31501,9.14611111111111,10.076952934265137,4.915354
0.0,0.0,1.0,1.0,1.0,0.0,32.86777777777778,0.0716661970369357,1.70019,13.981666666666667,9.904014587402344,5.294226
0.0,0.0,1.0,1.0,1.0,1.0,33.211666666666666,0.07244970430774822,1.750998,13.95722222222222,10.971938133239746,5.307037
0.0,0.0,1.0,1.0,1.0,2.0,32.79555555555556,0.06754244151977584,2.10418,14.080000000000002,10.875826835632324,5.128496
0.0,0.0,1.0,1.0,1.0,3.0,32.95555555555555,0.0685033050562281,2.99269,12.696666666666665,10.66616153717041,4.946396
0.0,0.0,1.0,1.0,2.0,0.0,32.86777777777778,0.0716661970369357,1.7727100000000002,13.981666666666667,9.904014587402344,5.232826
0.0,0.0,1.0,1.0,2.0,1.0,33.071111111111115,0.07344479361198468,1.8235180000000002,14.00388888888889,10.695363998413086,5.245637
0.0,0.0,1.0,1.0,2.0,2.0,32.86277777777778,0.07397340734507542,2.1767000000000003,13.078888888888887,10.120170593261719,5.067096
0.0,0.0,1.0,1.0,2.0,3.0,33.56888888888889,0.07875932333710509,3.0652100000000004,13.077777777777776,11.98617935180664,4.884996
0.0,0.0,1.0,1.0,3.0,0.0,32.86777777777778,0.0716661970369357,1.4133700000000002,13.981666666666667,9.904014587402344,5.354829
0.0,0.0,1.0,1.0,3.0,1.0,32.68222222222222,0.07533261857909239,1.4641780000000002,13.434444444444445,9.754304885864258,5.36764
0.0,0.0,1.0,1.0,3.0,2.0,33.38166666666667,0.07363255752816691,1.8173600000000003,15.232777777777777,10.609122276306152,5.189099
0.0,0.0,1.0,1.0,3.0,3.0,33.406666666666666,0.07771451433115904,2.70587,15.771666666666667,12.117851257324219,5.0069989999999995
0.0,0.0,1.0,2.0,0.0,0.0,32.69166666666666,0.07312343692125496,1.5973200000000003,13.365555555555552,9.985520362854004,5.1144609999999995
0.0,0.0,1.0,2.0,0.0,1.0,33.01111111111111,0.07482098358646094,1.6481280000000003,13.085555555555556,8.883991241455078,5.127272
0.0,0.0,1.0,2.0,0.0,2.0,32.67055555555556,0.0711160745636346,2.00131,10.075,9.51537799835205,4.9487309999999995
0.0,0.0,1.0,2.0,0.0,3.0,33.16,0.07571511409209446,2.8898200000000003,6.805,9.708733558654785,4.766630999999999
0.0,0.0,1.0,2.0,1.0,0.0,32.69166666666666,0.07312343692125496,2.2750000000000004,13.365555555555552,9.985520362854004,5.145503
0.0,0.0,1.0,2.0,1.0,1.0,33.38000000000001,0.06938368138408388,2.3258080000000003,14.620000000000001,11.357282638549805,5.158314
0.0,0.0,1.0,2.0,1.0,2.0,33.44722222222222,0.0686695772532999,2.67899,13.711111111111109,11.083017349243164,4.979773
0.0,0.0,1.0,2.0,1.0,3.0,33.57944444444444,0.06621431589786303,3.5675000000000003,13.653333333333332,11.476049423217773,4.797673
0.0,0.0,1.0,2.0,2.0,0.0,32.69166666666666,0.07312343692125496,2.3475200000000003,13.365555555555552,9.985520362854004,5.084103
0.0,0.0,1.0,2.0,2.0,1.0,32.857777777777784,0.07006094092952399,2.3983280000000002,13.476111111111111,9.567203521728516,5.096914
0.0,0.0,1.0,2.0,2.0,2.0,33.19111111111111,0.070973934770036,2.75151,13.023888888888887,10.398181915283203,4.918373
0.0,0.0,1.0,2.0,2.0,3.0,33.49222222222222,0.06750154377617276,3.6400200000000003,14.045555555555554,12.179679870605469,4.736273
0.0,0.0,1.0,2.0,3.0,0.0,32.69166666666666,0.07312343692125496,1.9881800000000003,13.365555555555552,9.985520362854004,5.206105999999999
0.0,0.0,1.0,2.0,3.0,1.0,33.26833333333334,0.07295524113546695,2.0389880000000002,13.986666666666666,9.562024116516113,5.218916999999999
0.0,0.0,1.0,2.0,3.0,2.0,33.85611111111112,0.0792710619032858,2.39217,14.735555555555557,11.606023788452148,5.040375999999999
0.0,0.0,1.0,2.0,3.0,3.0,33.33222222222222,0.07596680488960096,3.2806800000000003,14.928888888888887,11.038058280944824,4.858275999999999
0.0,0.0,1.0,3.0,0.0,0.0,33.324444444444445,0.07265695157613106,1.9896100000000003,14.833333333333334,11.003551483154297,4.957551
0.0,0.0,1.0,3.0,0.0,1.0,33.44222222222223,0.06759994725352876,2.0404180000000003,13.165,10.960553169250488,4.970362
0.0,0.0,1.0,3.0,0.0,2.0,33.65388888888889,0.08044650575190872,2.3936,10.032222222222224,9.890572547912598,4.791821
0.0,0.0,1.0,3.0,0.0,3.0,33.51888888888888,0.08827697616498689,3.2821100000000003,8.455,10.1922025680542,4.6097209999999995
0.0,0.0,1.0,3.0,1.0,0.0,33.324444444444445,0.07265695157613106,2.6672900000000004,14.833333333333334,11.003551483154297,4.988593
0.0,0.0,1.0,3.0,1.0,1.0,32.73666666666666,0.06764097155130602,2.7180980000000003,13.840555555555556,9.145895957946777,5.001404
0.0,0.0,1.0,3.0,1.0,2.0,33.13777777777778,0.06977495591445856,3.0712800000000002,12.89777777777778,9.480658531188965,4.822863
0.0,0.0,1.0,3.0,1.0,3.0,33.28722222222222,0.07390593581656757,3.9597900000000004,12.883333333333333,12.074653625488281,4.640763
0.0,0.0,1.0,3.0,2.0,0.0,33.324444444444445,0.07265695157613106,2.7398100000000003,14.833333333333334,11.003551483154297,4.927193
0.0,0.0,1.0,3.0,2.0,1.0,33.59277777777778,0.07288625419713182,2.7906180000000003,15.052222222222222,10.792957305908203,4.940004
0.0,0.0,1.0,3.0,2.0,2.0,33.342777777777776,0.07877362271340436,3.1438,13.747777777777777,11.105594635009766,4.761463
0.0,0.0,1.0,3.0,2.0,3.0,34.096111111111114,0.07789947454601018,4.032310000000001,13.653888888888888,12.470036506652832,4.579363
0.0,0.0,1.0,3.0,3.0,0.0,33.324444444444445,0.07265695157613106,2.3804700000000003,14.833333333333334,11.003551483154297,5.049195999999999
0.0,0.0,1.0,3.0,3.0,1.0,33.23055555555556,0.06968758579158367,2.4312780000000003,13.794444444444444,10.026630401611328,5.0620069999999995
0.0,0.0,1.0,3.0,3.0,2.0,33.54611111111112,0.07093921477130209,2.78446,14.886666666666665,11.151579856872559,4.883465999999999
0.0,0.0,1.0,3.0,3.0,3.0,33.753888888888895,0.08593228477781693,3.6729700000000003,14.601666666666667,11.218704223632812,4.701365999999999
0.0,0.0,2.0,0.0,0.0,0.0,30.033333333333328,0.06733422933716328,1.73105,9.35277777777778,11.215188026428223,5.01532
0.0,0.0,2.0,0.0,0.0,1.0,30.263333333333335,0.06443373529843878,1.781858,8.947777777777777,12.097634315490723,5.028131
0.0,0.0,2.0,0.0,0.0,2.0,30.119999999999997,0.06491091808165744,2.13504,6.726111111111111,11.172531127929688,4.84959
0.0,0.0,2.0,0.0,0.0,3.0,30.03944444444444,0.06752215127374768,3.02355,5.04888888888889,10.684565544128418,4.66749
0.0,0.0,2.0,0.0,1.0,0.0,30.033333333333328,0.06733422933716328,2.40873,9.35277777777778,11.215188026428223,5.046362
0.0,0.0,2.0,0.0,1.0,1.0,30.302222222222227,0.06661050039865409,2.459538,9.704444444444443,11.41494369506836,5.059173
0.0,0.0,2.0,0.0,1.0,2.0,30.159444444444446,0.06698163123534842,2.8127199999999997,9.350000000000001,11.6238431930542,4.880632
0.0,0.0,2.0,0.0,1.0,3.0,30.650000000000002,0.06481211211838304,3.70123,10.6,13.05872917175293,4.698532
0.0,0.0,2.0,0.0,2.0,0.0,30.033333333333328,0.06733422933716328,2.48125,9.35277777777778,11.215188026428223,4.984962
0.0,0.0,2.0,0.0,2.0,1.0,30.21166666666667,0.06932580093400724,2.532058,10.418333333333331,11.645208358764648,4.9977730000000005
0.0,0.0,2.0,0.0,2.0,2.0,30.177777777777774,0.0640187871924016,2.88524,9.356111111111112,11.645793914794922,4.819232
0.0,0.0,2.0,0.0,2.0,3.0,30.32277777777778,0.0672205146252191,3.77375,10.202777777777778,12.52803897857666,4.637132
0.0,0.0,2.0,0.0,3.0,0.0,30.033333333333328,0.06733422933716328,2.1219099999999997,9.35277777777778,11.215188026428223,5.106965
0.0,0.0,2.0,0.0,3.0,1.0,30.37166666666667,0.06555066346677228,2.1727179999999997,11.39888888888889,11.543893814086914,5.119776
0.0,0.0,2.0,0.0,3.0,2.0,30.29055555555555,0.06786371199460935,2.5258999999999996,10.261666666666665,11.81672477722168,4.941235
0.0,0.0,2.0,0.0,3.0,3.0,30.61944444444445,0.06956313435955817,3.4144099999999997,10.449444444444445,12.753217697143555,4.759135
0.0,0.0,2.0,1.0,0.0,0.0,29.923333333333332,0.06651193936354206,1.61186,9.509444444444442,10.209033966064453,4.972323
0.0,0.0,2.0,1.0,0.0,1.0,29.930555555555557,0.06863984931082844,1.662668,8.069444444444445,10.603141784667969,4.985134
0.0,0.0,2.0,1.0,0.0,2.0,30.060000000000002,0.0645934958144802,2.01585,7.16,10.407890319824219,4.806593
0.0,0.0,2.0,1.0,0.0,3.0,29.981666666666666,0.0676165636030091,2.90436,5.503333333333334,10.402229309082031,4.624493
0.0,0.0,2.0,1.0,1.0,0.0,29.923333333333332,0.06651193936354206,2.28954,9.509444444444442,10.209033966064453,5.0033650000000005
0.0,0.0,2.0,1.0,1.0,1.0,29.914999999999996,0.06778297690285087,2.340348,9.591666666666667,10.88067626953125,5.016176000000001
0.0,0.0,2.0,1.0,1.0,2.0,30.081666666666667,0.06888424689903254,2.69353,9.625,11.104405403137207,4.837635000000001
0.0,0.0,2.0,1.0,1.0,3.0,30.317777777777785,0.06902844386178458,3.58204,9.913888888888891,12.440332412719727,4.655535
0.0,0.0,2.0,1.0,2.0,0.0,29.923333333333332,0.06651193936354206,2.36206,9.509444444444442,10.209033966064453,4.941965000000001
0.0,0.0,2.0,1.0,2.0,1.0,30.07277777777778,0.06871489188327684,2.412868,9.902777777777779,11.325336456298828,4.954776000000001
0.0,0.0,2.0,1.0,2.0,2.0,30.250555555555554,0.06887550902480358,2.76605,9.617777777777777,11.268086433410645,4.776235000000001
0.0,0.0,2.0,1.0,2.0,3.0,30.319444444444443,0.07218872114499535,3.65456,9.808333333333334,12.587241172790527,4.5941350000000005
0.0,0.0,2.0,1.0,3.0,0.0,29.923333333333332,0.06651193936354206,2.00272,9.509444444444442,10.209033966064453,5.063968
0.0,0.0,2.0,1.0,3.0,1.0,30.004444444444445,0.07049664836470264,2.053528,11.063333333333334,12.02804946899414,5.076779
0.0,0.0,2.0,1.0,3.0,2.0,29.962222222222223,0.07245980822613661,2.40671,9.779444444444444,10.96410083770752,4.898238
0.0,0.0,2.0,1.0,3.0,3.0,30.31333333333334,0.07389772878559588,3.29522,11.388333333333332,12.461161613464355,4.716138
0.0,0.0,2.0,2.0,0.0,0.0,31.426111111111116,0.06377920068470598,2.18667,11.747777777777777,10.778547286987305,4.8236
0.0,0.0,2.0,2.0,0.0,1.0,31.179444444444446,0.0629693616231752,2.237478,9.787777777777777,10.442776679992676,4.836411
0.0,0.0,2.0,2.0,0.0,2.0,31.06666666666667,0.0638722542828085,2.5906599999999997,7.96611111111111,9.89454174041748,4.65787
0.0,0.0,2.0,2.0,0.0,3.0,31.05611111111111,0.06485231394290844,3.47917,6.173333333333334,10.22128677368164,4.47577
0.0,0.0,2.0,2.0,1.0,0.0,31.426111111111116,0.06377920068470598,2.86435,11.747777777777777,10.778547286987305,4.854642
0.0,0.0,2.0,2.0,1.0,1.0,31.079444444444448,0.06639431289317609,2.915158,10.346111111111112,11.224968910217285,4.867453
0.0,0.0,2.0,2.0,1.0,2.0,31.412777777777777,0.06553078535187364,3.26834,10.86888888888889,11.548861503601074,4.688912
0.0,0.0,2.0,2.0,1.0,3.0,31.522777777777776,0.06686901455028121,4.15685,10.730555555555554,11.889415740966797,4.506812
0.0,0.0,2.0,2.0,2.0,0.0,31.426111111111116,0.06377920068470598,2.93687,11.747777777777777,10.778547286987305,4.793242
0.0,0.0,2.0,2.0,2.0,1.0,31.05222222222222,0.06253902060106722,2.987678,10.103333333333332,10.32120418548584,4.806053
0.0,0.0,2.0,2.0,2.0,2.0,31.20111111111111,0.06448120069899746,3.3408599999999997,10.943333333333335,10.585695266723633,4.627512
0.0,0.0,2.0,2.0,2.0,3.0,31.418333333333333,0.06302451234058883,4.229369999999999,10.779444444444444,12.141528129577637,4.445412
0.0,0.0,2.0,2.0,3.0,0.0,31.426111111111116,0.06377920068470598,2.57753,11.747777777777777,10.778547286987305,4.915245
0.0,0.0,2.0,2.0,3.0,1.0,31.255555555555556,0.06776623783462153,2.628338,11.272777777777776,10.699756622314453,4.928056
0.0,0.0,2.0,2.0,3.0,2.0,31.71833333333333,0.06739865372955509,2.9815199999999997,12.58888888888889,11.982836723327637,4.749515
0.0,0.0,2.0,2.0,3.0,3.0,31.731111111111108,0.06752302916736105,3.87003,11.609999999999998,12.669516563415527,4.567415
0.0,0.0,2.0,3.0,0.0,0.0,32.349444444444444,0.09243367520539658,2.57896,13.065555555555555,10.387651443481445,4.66669
0.0,0.0,2.0,3.0,0.0,1.0,32.25333333333333,0.0938672499037826,2.629768,11.132222222222223,10.067315101623535,4.679501
0.0,0.0,2.0,3.0,0.0,2.0,32.37,0.09036448734375119,2.9829499999999998,9.229444444444445,10.113399505615234,4.50096
0.0,0.0,2.0,3.0,0.0,3.0,32.14555555555555,0.09387305043153545,3.87146,7.016111111111111,9.708890914916992,4.31886
0.0,0.0,2.0,3.0,1.0,0.0,32.349444444444444,0.09243367520539658,3.25664,13.065555555555555,10.387651443481445,4.697732
0.0,0.0,2.0,3.0,1.0,1.0,32.403333333333336,0.09880029519466124,3.307448,12.70611111111111,10.90872573852539,4.710543
0.0,0.0,2.0,3.0,1.0,2.0,32.73722222222222,0.09434368543355821,3.66063,12.119444444444445,11.476642608642578,4.532002
0.0,0.0,2.0,3.0,1.0,3.0,32.67166666666667,0.09412577860500858,4.5491399999999995,12.275555555555554,12.013315200805664,4.349902
0.0,0.0,2.0,3.0,2.0,0.0,32.349444444444444,0.09243367520539658,3.32916,13.065555555555555,10.387651443481445,4.636332
0.0,0.0,2.0,3.0,2.0,1.0,32.172222222222224,0.09560773365507862,3.379968,12.445,10.352142333984375,4.6491430000000005
0.0,0.0,2.0,3.0,2.0,2.0,32.73277777777778,0.09929500425923443,3.7331499999999997,13.23388888888889,11.331143379211426,4.470602
0.0,0.0,2.0,3.0,2.0,3.0,32.97888888888889,0.10268168965948421,4.62166,13.168333333333331,12.567259788513184,4.288502
0.0,0.0,2.0,3.0,3.0,0.0,32.349444444444444,0.09243367520539658,2.96982,13.065555555555555,10.387651443481445,4.758335
0.0,0.0,2.0,3.0,3.0,1.0,32.388888888888886,0.09309286070006406,3.020628,13.73388888888889,10.725974082946777,4.771146
0.0,0.0,2.0,3.0,3.0,2.0,32.312777777777775,0.10265921259859695,3.3738099999999998,12.583333333333332,10.228519439697266,4.592605
0.0,0.0,2.0,3.0,3.0,3.0,32.873888888888885,0.11053108067929161,4.26232,13.734444444444442,12.429966926574707,4.410505
0.0,0.0,3.0,0.0,0.0,0.0,28.89111111111111,0.06705821781372788,2.39462,8.017777777777777,12.133074760437012,4.72902
0.0,0.0,3.0,0.0,0.0,1.0,28.826666666666668,0.06664911063830824,2.445428,6.33611111111111,11.719331741333008,4.741831
0.0,0.0,3.0,0.0,0.0,2.0,28.80277777777778,0.06627194384447944,2.79861,4.990555555555556,11.61133861541748,4.56329
0.0,0.0,3.0,0.0,0.0,3.0,28.84444444444445,0.06616951874455743,3.68712,3.769444444444444,11.808871269226074,4.38119
0.0,0.0,3.0,0.0,1.0,0.0,28.89111111111111,0.06705821781372788,3.0723000000000003,8.017777777777777,12.133074760437012,4.7600620000000005
0.0,0.0,3.0,0.0,1.0,1.0,28.91,0.06751522261208925,3.123108,7.950000000000001,12.350268363952637,4.772873000000001
0.0,0.0,3.0,0.0,1.0,2.0,28.96944444444445,0.06799765307540548,3.47629,7.904999999999999,12.943465232849121,4.5943320000000005
0.0,0.0,3.0,0.0,1.0,3.0,29.098333333333333,0.06851566349789642,4.364800000000001,7.878333333333334,13.914205551147461,4.412232
0.0,0.0,3.0,0.0,2.0,0.0,28.89111111111111,0.06705821781372788,3.14482,8.017777777777777,12.133074760437012,4.698662000000001
0.0,0.0,3.0,0.0,2.0,1.0,28.91,0.06728768612846879,3.195628,7.980555555555556,12.32229995727539,4.711473000000001
