0.84472
0
0.68856
1.6634
1.7612
0
0.13316
1.0744
1.9895
0
0.29698
0.88633
1.5499
0
-0.11919
0.45562
0.84791
0
0.67768
0.7502
0.39086
0
0.050808
0.40399
1.2925
