5.3348
0
-0.15038
-0.46992
-0.53447
0
-0.31591
-0.73132
-1.0279
0
-0.0099698
-0.31172
-0.59762
0
-0.041572
-0.22463
-0.36046
0
-0.0057255
-0.031644
0.085163
0
0.021074
-0.14789
-0.31995
