0.92134
0
0.67212
1.6412
1.7177
0
0.16591
0.96572
1.8715
0
0.22784
0.84902
1.4475
0
-0.06455
0.44215
0.86353
0
0.66102
0.75596
0.40535
0
-0.0030471
0.40665
1.2432
