4.6336
0
0.151
-0.32144
0.16226
0
-0.77156
-0.706
-1.244
0
0.099698
0.079677
-0.92728
0
-0.0015167
-0.24718
-0.16402
0
-0.10926
-0.66038
0.31626
0
0.24614
-0.11178
0.10297
