38.799
-0.50433
-2.6014
-3.3131
0
-2.8483
-5.6433
-7.6434
0
-0.92704
-2.6644
-4.0508
0
-0.17962
-1.1818
-1.8094
0
-0.13715
-0.21331
0.92343
0
-0.48965
-1.2685
-2.0722
0
