5.2907
0
-0.133
-0.45492
-0.50956
0
-0.31648
-0.74181
-1.0348
0
0.0072696
-0.28369
-0.57012
0
-0.018305
-0.17974
-0.35786
0
0.023403
-0.035677
0.0843
0
0.019498
-0.16954
-0.3394
