3.9061
0
1.0914
2.119
2.0899
0
-1.5811
-2.3873
0.63687
0
0.21379
-0.31279
0.69444
0
0.1773
1.1167
1.6109
0
-0.38623
-1.3695
-2.8902
0
0.1305
2.3099
3.8008
