5.3343
0
-0.15804
-0.48228
-0.54888
0
-0.36451
-0.78249
-1.0317
0
0.040022
-0.25704
-0.52685
0
-0.053152
-0.20513
-0.33737
0
-0.00067532
-0.020784
0.12306
0
0.014176
-0.17927
-0.35798
