6.4958
0
0.14511
-0.6029
0.031842
0
-1.3337
-0.8296
-1.7705
0
-0.309
-0.4816
-0.62471
0
0.012868
-0.42081
-0.92848
0
-0.054638
-0.1565
-0.29424
0
0.086375
-0.34554
-0.37514
