-2.405
0
1.1569
1.8915
0.49824
0
-0.51956
0.8255
2.3671
0
-0.48801
2.1886
3.4622
0
2.0027
2.3813
3.7742
0
0.84542
2.1518
0.12943
0
1.5074
3.5459
1.618
