0.96106
0
0.66101
1.5974
1.6418
0
0.11109
1.004
1.885
0
0.30026
0.88651
1.5129
0
-0.13354
0.40799
0.77587
0
0.68267
0.74684
0.37539
0
0.089071
0.44706
1.2914
