0.35373
0
0.01542
-0.11705
0.59525
0
-0.38024
1.3607
3.4303
0
0.42438
0.24021
2.5926
0
-0.050204
0.12378
1.0959
0
-0.67262
0.5509
-0.21616
0
0.20354
0.56431
0.7622
